Customer ID,Age,Gender,Category,Purchase Amount (USD),Payment Method,Review Rating,Discount Applied,Month,Location,Purchase History
345,48,Female,Toys,766.61,PayPal,2.7,No,December,Hyderabad,New
346,21,Female,Toys,1947.61,UPI,1.9,Yes,January,Pune,New
347,57,Male,Grocery,1700.87,Debit Card,1.4,Yes,June,Vijayawada,Returning
348,52,Male,Toys,923.05,Credit Card,1.9,Yes,April,Delhi,New
349,42,Female,Books,52.82,Credit Card,2.7,No,October,Pune,New
350,22,Male,Beauty,1227.11,Cash on Delivery,2.2,No,December,Hyderabad,Frequent
351,46,Female,Grocery,773.58,PayPal,1.1,No,October,Pune,Returning
352,40,Male,Clothing,100.86,PayPal,3.9,Yes,April,Kolkata,Frequent
353,32,Male,Home,1379.51,UPI,2.3,No,May,Kolkata,Returning
354,57,Male,Toys,1351.0,UPI,1.9,Yes,April,Pune,New
355,43,Male,Books,968.21,Credit Card,4.3,No,September,Delhi,Frequent
356,51,Female,Home,1741.8,Credit Card,3.0,Yes,June,Bengaluru,New
357,32,Male,Toys,1783.62,Debit Card,4.5,No,March,Mumbai,Returning
358,45,Male,Home,1036.89,Credit Card,4.1,Yes,October,Mumbai,Returning
359,58,Female,Clothing,378.41,Debit Card,1.2,No,March,Vijayawada,New
360,46,Female,Electronics,1282.99,Cash on Delivery,4.8,Yes,August,Mumbai,Frequent
361,28,Female,Sports,520.48,Debit Card,3.1,Yes,September,Chennai,Frequent
362,54,Male,Sports,279.54,UPI,3.6,No,January,Mumbai,Frequent
363,38,Male,Grocery,537.99,PayPal,2.4,Yes,May,Kolkata,New
364,30,Female,Toys,1611.27,Debit Card,2.4,Yes,October,Kolkata,New
365,45,Female,Sports,1847.05,Cash on Delivery,2.3,Yes,May,Pune,Returning
366,29,Female,Beauty,1264.41,PayPal,2.7,Yes,September,Delhi,Frequent
367,29,Male,Clothing,375.55,Credit Card,4.5,No,June,Vijayawada,Returning
368,43,Female,Clothing,1772.21,Cash on Delivery,4.1,Yes,January,Kolkata,Frequent
369,51,Female,Electronics,732.38,UPI,3.6,No,February,Kolkata,Returning
370,60,Male,Beauty,1484.55,Credit Card,4.1,No,January,Mumbai,Returning
371,39,Male,Home,1346.7,PayPal,1.9,No,December,Mumbai,Returning
372,50,Male,Sports,483.36,UPI,3.7,No,April,Hyderabad,New
373,27,Female,Toys,929.51,Debit Card,4.5,Yes,November,Pune,Returning
374,56,Female,Beauty,506.98,UPI,3.8,Yes,March,Vijayawada,New
375,53,Female,Electronics,691.88,UPI,2.1,No,March,Bengaluru,Frequent
376,25,Female,Home,924.46,Debit Card,4.7,No,April,Delhi,Frequent
377,57,Male,Books,1889.09,Cash on Delivery,4.2,Yes,February,Bengaluru,Frequent
378,32,Male,Home,834.93,Credit Card,1.4,No,July,Delhi,Frequent
379,58,Female,Home,1902.41,Debit Card,3.6,Yes,January,Pune,Frequent
380,43,Female,Clothing,908.61,Debit Card,1.3,No,August,Delhi,Frequent
381,58,Female,Electronics,257.8,Cash on Delivery,4.3,Yes,February,Mumbai,New
382,30,Male,Electronics,1790.68,UPI,2.1,No,February,Pune,Frequent
383,44,Female,Home,1548.57,PayPal,2.5,No,December,Vijayawada,Returning
384,39,Female,Beauty,1602.64,UPI,3.3,No,March,Chennai,Frequent
385,38,Male,Beauty,810.99,UPI,4.0,Yes,July,Pune,Frequent
386,49,Female,Home,1469.76,Credit Card,3.5,No,March,Kolkata,New
387,20,Male,Clothing,76.16,Debit Card,1.8,No,August,Pune,Returning
388,43,Female,Books,467.53,Debit Card,1.7,No,September,Bengaluru,Returning
389,25,Male,Books,1139.71,Credit Card,1.8,Yes,January,Pune,Returning
390,37,Female,Toys,1071.69,Debit Card,4.2,No,November,Bengaluru,Frequent
391,43,Female,Books,1867.33,PayPal,2.6,Yes,August,Chennai,Returning
392,34,Male,Sports,626.1,PayPal,1.1,No,February,Pune,Frequent
393,51,Female,Toys,878.83,Debit Card,1.3,Yes,December,Bengaluru,Frequent
394,48,Male,Electronics,278.6,PayPal,3.2,No,September,Kolkata,Returning
395,55,Male,Home,1698.64,Debit Card,3.7,No,February,Chennai,Frequent
396,34,Female,Home,367.41,PayPal,4.7,Yes,April,Pune,Frequent
397,38,Female,Toys,43.92,UPI,2.0,No,September,Mumbai,Frequent
398,31,Female,Clothing,1231.66,Credit Card,1.6,No,May,Mumbai,New
399,57,Female,Toys,1641.5,UPI,1.7,No,January,Chennai,Returning
400,41,Female,Home,1258.37,UPI,1.6,No,December,Chennai,Frequent
401,21,Female,Electronics,1406.5,Credit Card,4.1,Yes,June,Hyderabad,Frequent
402,31,Female,Home,601.06,Debit Card,4.9,No,August,Mumbai,Frequent
403,34,Male,Sports,948.41,Credit Card,2.5,No,December,Hyderabad,Frequent
404,58,Female,Beauty,1227.67,Debit Card,2.5,No,November,Kolkata,New
405,41,Female,Beauty,927.08,UPI,2.1,No,April,Vijayawada,New
406,42,Male,Books,508.84,Cash on Delivery,1.5,No,October,Chennai,Returning
407,60,Female,Home,1675.86,PayPal,2.1,No,November,Kolkata,Frequent
408,47,Male,Toys,256.31,PayPal,2.2,Yes,May,Bengaluru,Frequent
409,44,Female,Toys,961.33,UPI,1.3,Yes,March,Chennai,New
410,59,Female,Beauty,1587.62,UPI,3.6,Yes,April,Bengaluru,Frequent
411,46,Female,Clothing,731.4,Credit Card,2.9,No,May,Kolkata,Frequent
412,58,Female,Beauty,578.08,Cash on Delivery,2.0,No,November,Vijayawada,New
413,52,Male,Books,1062.12,PayPal,4.8,No,March,Chennai,Returning
414,29,Male,Books,1581.27,PayPal,3.5,No,December,Bengaluru,New
415,52,Female,Beauty,405.03,Debit Card,1.3,Yes,December,Delhi,Returning
416,32,Male,Clothing,265.38,Cash on Delivery,3.7,Yes,May,Chennai,New
417,28,Female,Beauty,1452.75,Debit Card,4.5,No,May,Pune,New
418,55,Female,Toys,1390.49,Debit Card,4.9,No,December,Kolkata,Returning
419,31,Male,Electronics,393.44,Debit Card,1.9,No,March,Kolkata,Returning
420,28,Male,Home,918.75,UPI,4.7,No,December,Pune,New
421,28,Female,Grocery,1012.12,PayPal,3.1,No,January,Pune,New
422,59,Female,Toys,170.64,Debit Card,4.8,No,April,Chennai,New
423,45,Male,Grocery,1791.96,Credit Card,3.1,No,September,Pune,New
424,23,Male,Electronics,680.96,UPI,4.8,Yes,March,Pune,Frequent
425,26,Male,Books,1364.64,Cash on Delivery,1.8,No,December,Bengaluru,Returning
426,43,Male,Electronics,355.31,UPI,4.6,No,September,Pune,Frequent
427,39,Female,Beauty,1968.64,UPI,1.5,Yes,January,Bengaluru,Frequent
428,40,Male,Grocery,1061.7,UPI,3.9,No,January,Mumbai,Frequent
429,21,Female,Clothing,246.85,Credit Card,5.0,No,December,Vijayawada,New
430,44,Female,Clothing,1258.8,PayPal,2.3,No,December,Chennai,New
431,57,Male,Sports,499.07,PayPal,4.7,No,January,Kolkata,New
432,52,Male,Clothing,740.37,Cash on Delivery,3.6,Yes,July,Hyderabad,Returning
433,24,Male,Grocery,348.82,Credit Card,5.0,Yes,December,Chennai,Frequent
434,54,Male,Home,1665.42,PayPal,4.3,Yes,June,Pune,Returning
435,18,Female,Sports,1263.26,UPI,2.3,No,November,Kolkata,Frequent
436,57,Male,Grocery,792.89,Debit Card,1.5,No,February,Pune,New
437,51,Male,Grocery,342.57,Cash on Delivery,1.1,Yes,November,Pune,New
438,31,Female,Sports,1826.99,Cash on Delivery,3.7,No,September,Hyderabad,Frequent
439,54,Male,Home,880.35,Debit Card,1.8,Yes,July,Delhi,Frequent
440,45,Male,Grocery,1116.01,Debit Card,4.1,No,January,Chennai,Returning
441,23,Male,Toys,816.87,Credit Card,3.7,Yes,May,Delhi,Frequent
442,56,Male,Books,286.96,PayPal,2.8,Yes,March,Delhi,Frequent
443,36,Female,Electronics,855.31,PayPal,4.6,No,September,Pune,New
444,28,Female,Books,751.29,PayPal,3.2,Yes,January,Mumbai,Frequent
445,38,Male,Home,1190.99,Debit Card,1.4,No,November,Kolkata,New
446,52,Male,Clothing,1281.22,UPI,3.2,Yes,October,Kolkata,New
447,43,Female,Home,1212.4,PayPal,3.5,Yes,April,Hyderabad,Frequent
448,22,Male,Sports,410.07,Credit Card,3.3,Yes,April,Bengaluru,New
449,40,Female,Sports,1558.2,Credit Card,1.7,Yes,August,Kolkata,Frequent
450,32,Female,Sports,848.68,Cash on Delivery,1.8,No,July,Chennai,Frequent
451,46,Male,Electronics,1402.2,Cash on Delivery,1.4,Yes,March,Kolkata,Frequent
452,44,Male,Books,1926.92,Credit Card,1.7,Yes,February,Vijayawada,New
453,30,Female,Sports,834.23,PayPal,2.4,No,November,Hyderabad,Returning
454,57,Female,Grocery,672.57,Cash on Delivery,2.9,No,September,Hyderabad,Frequent
455,33,Female,Electronics,876.17,UPI,3.4,Yes,May,Mumbai,Returning
456,39,Female,Sports,807.6,Debit Card,4.0,Yes,May,Mumbai,Returning
457,23,Male,Books,628.14,Credit Card,2.1,No,July,Delhi,Frequent
458,44,Female,Home,308.81,Cash on Delivery,3.0,Yes,May,Delhi,Frequent
459,37,Male,Toys,1944.61,PayPal,1.5,Yes,December,Delhi,New
460,52,Female,Home,867.62,Credit Card,2.0,No,November,Bengaluru,New
461,29,Female,Electronics,1130.04,Credit Card,3.4,Yes,April,Vijayawada,Returning
462,27,Female,Grocery,102.82,PayPal,1.1,No,June,Kolkata,Returning
463,19,Male,Sports,274.05,Credit Card,3.7,No,June,Kolkata,Frequent
464,41,Female,Books,1283.2,Cash on Delivery,4.7,No,September,Pune,Frequent
465,38,Female,Toys,494.78,Debit Card,4.7,No,January,Mumbai,New
466,60,Male,Books,450.51,PayPal,2.2,No,May,Pune,Frequent
467,31,Female,Beauty,1449.95,PayPal,3.3,No,September,Bengaluru,New
468,21,Female,Toys,1314.53,Credit Card,2.0,Yes,September,Mumbai,Returning
469,42,Female,Beauty,453.54,PayPal,4.4,No,July,Mumbai,Returning
470,23,Male,Clothing,1962.23,Credit Card,2.3,Yes,November,Mumbai,Returning
471,18,Male,Beauty,922.44,PayPal,1.4,Yes,January,Bengaluru,Returning
472,24,Female,Books,1837.21,UPI,1.4,No,December,Vijayawada,Frequent
473,23,Male,Books,357.22,UPI,3.3,Yes,June,Pune,New
474,38,Male,Books,651.39,Credit Card,4.4,Yes,March,Hyderabad,Frequent
475,55,Female,Clothing,413.9,Cash on Delivery,4.5,Yes,March,Delhi,New
476,60,Female,Clothing,1915.72,UPI,4.2,Yes,November,Kolkata,Frequent
477,19,Male,Clothing,1243.6,UPI,4.3,Yes,July,Hyderabad,Returning
478,50,Male,Home,811.28,UPI,2.1,Yes,June,Delhi,Returning
479,34,Male,Electronics,748.83,Debit Card,4.5,No,October,Delhi,Returning
480,56,Female,Clothing,1997.7,UPI,4.5,Yes,January,Chennai,New
481,57,Female,Sports,891.86,Cash on Delivery,2.2,Yes,December,Mumbai,New
482,55,Female,Electronics,1518.02,PayPal,2.3,No,March,Hyderabad,Frequent
483,21,Female,Books,590.77,PayPal,1.2,No,November,Vijayawada,Returning
484,38,Female,Home,524.97,Cash on Delivery,2.9,No,October,Vijayawada,Returning
485,31,Female,Toys,1842.44,UPI,4.5,Yes,December,Chennai,Frequent
486,33,Female,Electronics,1074.51,Cash on Delivery,2.7,No,January,Chennai,New
487,31,Male,Toys,336.05,PayPal,4.2,Yes,March,Bengaluru,Frequent
488,37,Female,Beauty,928.38,PayPal,4.9,No,May,Kolkata,Frequent
489,35,Female,Electronics,27.57,Debit Card,2.1,Yes,October,Bengaluru,Returning
490,46,Female,Clothing,1111.74,UPI,2.5,No,April,Kolkata,New
491,19,Female,Grocery,466.06,Credit Card,2.1,No,October,Chennai,New
492,22,Female,Clothing,1721.91,Debit Card,3.5,No,February,Chennai,New
493,20,Male,Toys,1491.53,Cash on Delivery,1.7,No,October,Hyderabad,Returning
494,27,Male,Sports,472.62,Cash on Delivery,4.4,No,April,Kolkata,Frequent
495,46,Male,Books,1535.4,Debit Card,2.3,Yes,May,Hyderabad,New
496,36,Male,Clothing,713.41,Debit Card,4.5,Yes,October,Hyderabad,Frequent
497,30,Male,Electronics,1781.01,Cash on Delivery,4.9,No,February,Mumbai,New
498,30,Male,Grocery,1856.77,PayPal,2.8,Yes,April,Chennai,Frequent
499,20,Male,Grocery,669.94,UPI,4.2,No,April,Kolkata,New
500,44,Male,Clothing,513.52,Credit Card,1.3,Yes,February,Mumbai,Returning
501,52,Male,Sports,867.68,Debit Card,3.8,No,February,Hyderabad,Returning
502,37,Male,Beauty,1050.33,Cash on Delivery,2.6,No,December,Kolkata,Frequent
503,53,Female,Sports,798.68,Debit Card,4.4,Yes,March,Bengaluru,New
504,31,Female,Electronics,208.61,PayPal,3.9,Yes,March,Bengaluru,Returning
505,58,Male,Electronics,1007.21,Credit Card,3.4,Yes,July,Mumbai,New
506,47,Female,Clothing,348.62,Cash on Delivery,3.5,No,December,Kolkata,New
507,48,Male,Beauty,1581.78,Debit Card,3.5,No,August,Chennai,New
508,48,Male,Clothing,1315.74,Debit Card,1.5,Yes,February,Pune,Returning
509,32,Male,Home,484.93,Debit Card,3.6,No,August,Kolkata,New
510,29,Male,Grocery,1776.74,Cash on Delivery,1.8,Yes,January,Vijayawada,Frequent
511,32,Male,Clothing,1211.79,UPI,1.3,Yes,January,Chennai,Returning
512,30,Male,Toys,450.0,Cash on Delivery,4.0,No,August,Hyderabad,Returning
513,22,Female,Sports,1850.35,Cash on Delivery,1.0,Yes,October,Vijayawada,New
514,55,Male,Beauty,1280.18,UPI,2.5,No,August,Chennai,New
515,29,Female,Sports,1832.88,UPI,3.7,No,November,Delhi,Returning
516,43,Male,Sports,26.58,Credit Card,1.8,Yes,August,Bengaluru,Returning
517,56,Male,Sports,800.5,Debit Card,1.3,No,May,Kolkata,Frequent
518,28,Female,Grocery,779.47,PayPal,4.3,Yes,April,Hyderabad,Returning
519,46,Male,Home,1722.08,PayPal,1.9,No,October,Bengaluru,Returning
520,59,Male,Electronics,839.2,Debit Card,3.6,No,June,Vijayawada,Frequent
521,46,Male,Home,159.47,Debit Card,4.2,No,December,Hyderabad,Returning
522,51,Male,Books,1454.24,PayPal,2.1,Yes,December,Mumbai,New
523,39,Male,Home,1474.31,Credit Card,2.9,Yes,October,Delhi,Frequent
524,45,Male,Home,1139.35,Debit Card,4.4,No,August,Pune,New
525,55,Female,Books,366.13,Cash on Delivery,4.7,No,September,Kolkata,New
526,55,Male,Clothing,374.45,PayPal,4.0,No,April,Chennai,Frequent
527,42,Female,Clothing,582.17,Credit Card,3.8,No,December,Mumbai,New
528,29,Male,Home,1786.9,PayPal,3.3,No,July,Bengaluru,Returning
529,50,Female,Grocery,353.24,UPI,2.2,No,December,Delhi,Returning
530,21,Male,Toys,1776.78,PayPal,3.7,Yes,January,Chennai,Frequent
531,42,Male,Home,843.94,Credit Card,4.5,No,November,Vijayawada,Frequent
532,18,Male,Clothing,1858.84,Cash on Delivery,2.4,No,August,Chennai,Frequent
533,58,Male,Books,745.72,PayPal,2.3,No,September,Pune,Frequent
534,25,Female,Home,1652.04,Debit Card,3.8,No,November,Vijayawada,Returning
535,45,Female,Books,1139.51,UPI,4.7,Yes,June,Kolkata,New
536,27,Male,Clothing,1785.63,Credit Card,4.2,No,September,Vijayawada,Frequent
537,58,Female,Home,297.96,PayPal,1.9,No,January,Pune,New
538,24,Male,Toys,727.64,UPI,1.9,No,May,Kolkata,Returning
539,35,Male,Sports,1877.28,PayPal,2.8,No,September,Pune,Returning
540,59,Male,Sports,670.33,PayPal,4.1,Yes,January,Mumbai,Returning
541,56,Female,Clothing,1611.23,PayPal,1.4,Yes,February,Bengaluru,Returning
542,51,Male,Clothing,1529.37,Credit Card,3.7,No,March,Vijayawada,New
543,57,Female,Books,1935.0,Credit Card,3.2,No,October,Mumbai,Frequent
544,30,Male,Beauty,383.17,PayPal,2.3,No,March,Vijayawada,Frequent
545,60,Male,Grocery,1741.13,Debit Card,2.8,Yes,March,Delhi,Frequent
546,60,Female,Sports,317.97,UPI,3.5,Yes,November,Hyderabad,Frequent
547,48,Female,Home,436.05,PayPal,2.7,Yes,March,Chennai,Returning
548,19,Male,Books,673.57,Credit Card,4.5,No,September,Hyderabad,New
549,19,Male,Grocery,1677.64,UPI,4.0,No,February,Mumbai,New
550,31,Female,Home,766.51,Cash on Delivery,2.1,No,August,Chennai,New
551,52,Male,Clothing,1348.57,UPI,2.7,Yes,March,Hyderabad,Frequent
552,21,Female,Clothing,189.86,UPI,2.6,Yes,June,Pune,Returning
553,55,Male,Clothing,1357.13,Cash on Delivery,1.7,Yes,October,Delhi,Frequent
554,55,Female,Beauty,1113.68,Credit Card,1.7,Yes,December,Delhi,New
555,51,Female,Clothing,564.42,Debit Card,4.0,Yes,August,Pune,Frequent
556,26,Male,Clothing,1873.68,PayPal,2.7,No,October,Kolkata,Returning
557,50,Male,Toys,131.47,Credit Card,2.6,No,April,Chennai,Frequent
558,32,Female,Toys,1426.25,UPI,3.8,Yes,April,Chennai,Returning
559,24,Male,Books,317.72,UPI,2.9,Yes,May,Bengaluru,Frequent
560,36,Female,Electronics,1925.03,Cash on Delivery,1.5,Yes,June,Chennai,Frequent
561,52,Male,Clothing,1375.75,Credit Card,4.9,Yes,June,Vijayawada,Frequent
562,22,Male,Home,1091.3,Cash on Delivery,1.1,Yes,March,Chennai,Frequent
563,36,Male,Clothing,830.48,Cash on Delivery,2.6,No,December,Vijayawada,Frequent
564,48,Male,Home,1289.44,UPI,1.2,Yes,February,Delhi,Frequent
565,49,Female,Home,1993.45,Credit Card,3.6,No,July,Vijayawada,Frequent
566,40,Male,Toys,652.45,Cash on Delivery,2.8,No,April,Hyderabad,New
567,55,Male,Toys,1994.5,PayPal,4.6,Yes,September,Pune,New
568,51,Female,Toys,1338.0,Cash on Delivery,3.9,No,April,Hyderabad,Returning
569,29,Male,Home,38.36,UPI,3.2,No,May,Pune,Returning
570,44,Female,Grocery,1691.13,Debit Card,3.2,Yes,March,Mumbai,Returning
571,24,Male,Toys,1546.42,UPI,1.1,Yes,July,Pune,Frequent
572,55,Female,Home,1115.0,PayPal,3.5,Yes,January,Kolkata,New
573,21,Male,Sports,460.77,PayPal,1.4,No,August,Vijayawada,Frequent
574,27,Female,Clothing,1924.75,Debit Card,3.9,Yes,November,Chennai,New
575,44,Male,Toys,755.68,Credit Card,3.0,No,October,Hyderabad,Frequent
576,60,Female,Clothing,922.69,UPI,3.6,Yes,December,Pune,New
577,20,Female,Books,957.42,Debit Card,3.6,Yes,October,Kolkata,Returning
578,24,Male,Beauty,207.3,Credit Card,4.7,No,April,Mumbai,Returning
579,35,Female,Sports,197.02,PayPal,2.6,Yes,March,Delhi,Returning
580,55,Male,Electronics,411.56,UPI,1.0,Yes,March,Kolkata,New
581,57,Male,Sports,319.74,UPI,1.2,No,October,Vijayawada,New
582,29,Male,Clothing,1280.32,Credit Card,4.6,No,September,Vijayawada,Frequent
583,35,Male,Clothing,620.85,PayPal,3.1,No,October,Pune,New
584,26,Female,Home,223.13,PayPal,2.7,Yes,January,Bengaluru,Returning
585,39,Male,Beauty,1437.22,Debit Card,4.3,No,October,Vijayawada,New
586,33,Male,Home,923.51,Debit Card,2.9,Yes,March,Delhi,Frequent
587,24,Female,Sports,36.58,PayPal,4.0,No,October,Delhi,Frequent
588,33,Female,Beauty,1369.6,Cash on Delivery,3.3,No,June,Mumbai,Returning
589,31,Male,Toys,512.01,Credit Card,1.4,Yes,July,Vijayawada,New
590,56,Male,Clothing,1603.89,UPI,2.6,No,March,Delhi,New
591,29,Male,Electronics,1796.01,PayPal,1.7,Yes,August,Pune,New
592,30,Male,Sports,1513.6,Credit Card,4.1,No,June,Kolkata,New
593,40,Female,Beauty,382.22,Cash on Delivery,3.2,No,April,Hyderabad,Returning
594,47,Female,Grocery,654.38,UPI,4.2,No,December,Mumbai,Frequent
595,51,Female,Grocery,1775.25,Debit Card,4.0,No,October,Kolkata,Frequent
596,36,Female,Grocery,1189.29,Cash on Delivery,4.5,No,May,Bengaluru,Returning
597,50,Male,Beauty,55.74,Credit Card,2.8,No,February,Bengaluru,Returning
598,24,Female,Toys,485.34,UPI,4.9,Yes,November,Hyderabad,Returning
599,21,Male,Grocery,886.0,Cash on Delivery,3.9,No,February,Mumbai,Frequent
600,23,Female,Books,899.3,UPI,3.3,No,November,Kolkata,Returning
601,38,Male,Grocery,1483.47,Credit Card,3.6,Yes,April,Bengaluru,Returning
602,38,Female,Clothing,1405.97,Credit Card,3.5,No,October,Delhi,Frequent
603,22,Male,Books,731.83,PayPal,3.3,No,November,Bengaluru,Returning
604,40,Male,Home,1269.01,UPI,2.6,Yes,March,Bengaluru,New
605,55,Male,Clothing,1875.56,UPI,4.2,Yes,January,Bengaluru,Returning
606,21,Female,Electronics,1489.41,PayPal,2.1,Yes,February,Delhi,Returning
607,49,Male,Books,1234.66,Cash on Delivery,4.3,Yes,January,Hyderabad,Returning
608,47,Female,Grocery,1495.56,PayPal,4.4,No,January,Hyderabad,New
609,47,Female,Sports,785.36,Debit Card,3.0,No,March,Hyderabad,New
610,48,Male,Home,590.85,Cash on Delivery,4.3,No,April,Hyderabad,Frequent
611,44,Male,Grocery,1384.84,UPI,2.9,Yes,April,Delhi,Returning
612,34,Female,Toys,1411.25,Cash on Delivery,3.1,No,August,Chennai,Returning
613,51,Female,Toys,313.24,PayPal,4.4,Yes,August,Chennai,New
614,37,Male,Sports,982.99,Cash on Delivery,4.5,Yes,February,Vijayawada,Returning
615,51,Male,Clothing,444.8,PayPal,4.3,Yes,October,Mumbai,Returning
616,29,Female,Clothing,1342.52,Debit Card,3.7,Yes,April,Hyderabad,Returning
617,35,Female,Electronics,637.24,Credit Card,1.0,No,April,Delhi,Frequent
618,39,Female,Toys,303.18,PayPal,2.7,No,May,Vijayawada,Frequent
619,44,Male,Electronics,155.43,UPI,4.7,Yes,March,Bengaluru,Returning
620,46,Female,Home,1437.21,Debit Card,1.8,No,March,Bengaluru,Returning
621,26,Female,Clothing,643.06,Cash on Delivery,3.5,No,February,Kolkata,Returning
622,37,Male,Toys,650.72,UPI,1.2,No,May,Pune,Returning
623,34,Female,Home,187.62,Debit Card,2.3,No,September,Hyderabad,Returning
624,21,Male,Grocery,120.19,Cash on Delivery,3.4,Yes,February,Mumbai,New
625,33,Male,Toys,855.75,Cash on Delivery,1.6,Yes,May,Vijayawada,Frequent
626,41,Female,Beauty,699.41,PayPal,4.5,Yes,February,Delhi,Returning
627,49,Female,Electronics,1633.47,Cash on Delivery,4.9,No,November,Pune,Returning
628,56,Female,Clothing,350.98,UPI,4.0,Yes,May,Hyderabad,New
629,46,Female,Books,548.39,Credit Card,2.1,Yes,October,Kolkata,Frequent
630,31,Female,Books,238.75,Credit Card,2.2,No,July,Kolkata,New
631,23,Male,Home,1532.63,Debit Card,2.1,No,July,Pune,Frequent
632,30,Female,Grocery,302.79,Debit Card,2.9,Yes,December,Chennai,New
633,21,Female,Electronics,1177.15,PayPal,1.9,Yes,November,Vijayawada,Returning
634,41,Male,Clothing,1982.39,Credit Card,2.3,Yes,July,Pune,Returning
635,33,Male,Books,1446.61,Credit Card,3.2,Yes,June,Chennai,Frequent
636,53,Female,Grocery,811.2,Debit Card,2.7,Yes,August,Bengaluru,Frequent
637,39,Female,Books,694.58,Debit Card,2.2,No,January,Vijayawada,Frequent
638,46,Female,Books,381.47,PayPal,1.3,No,December,Kolkata,New
639,50,Male,Electronics,866.17,Cash on Delivery,4.9,No,July,Delhi,New
640,47,Female,Electronics,1673.49,Debit Card,4.3,No,February,Chennai,Frequent
641,45,Female,Electronics,1963.19,UPI,1.4,No,September,Mumbai,New
642,20,Female,Sports,1211.57,PayPal,3.7,No,May,Mumbai,Returning
643,57,Male,Home,446.56,Credit Card,2.6,No,October,Vijayawada,New
644,34,Male,Clothing,898.79,Credit Card,4.3,No,January,Pune,Frequent
645,19,Female,Books,382.3,Credit Card,2.0,Yes,October,Vijayawada,New
646,30,Female,Books,415.69,UPI,4.3,No,May,Hyderabad,Frequent
647,59,Male,Toys,987.23,Debit Card,2.0,No,February,Mumbai,Returning
648,47,Male,Clothing,154.93,Credit Card,4.7,No,May,Delhi,New
649,52,Female,Beauty,384.74,Credit Card,3.6,Yes,October,Pune,Returning
650,22,Male,Sports,1105.23,Credit Card,4.1,Yes,April,Pune,New
651,56,Male,Grocery,1598.26,UPI,4.5,Yes,October,Vijayawada,Frequent
652,46,Male,Books,365.27,Debit Card,1.9,No,March,Delhi,New
653,26,Male,Grocery,242.04,Debit Card,3.1,No,April,Hyderabad,Returning
654,33,Male,Sports,548.36,Credit Card,4.5,No,November,Delhi,Returning
655,60,Male,Sports,620.73,Cash on Delivery,3.4,No,March,Vijayawada,Returning
656,55,Male,Electronics,1645.42,Cash on Delivery,2.0,Yes,May,Hyderabad,Frequent
657,59,Female,Clothing,1849.66,UPI,3.6,No,June,Mumbai,Returning
658,39,Male,Sports,1292.37,PayPal,1.5,Yes,February,Vijayawada,Returning
659,56,Female,Electronics,858.5,Debit Card,3.0,Yes,December,Hyderabad,Returning
